song_name,artist_name,decade,word_count,unique_word_count,char_count,line_count,avg_words_per_line,median_words_per_line,max_words_per_line,min_words_per_line,avg_word_length,lexical_diversity,repetition_ratio,punctuation_count,punctuation_ratio,question_mark_count,exclamation_mark_count,comma_count,quote_count,parenthesis_count,digit_count,english_char_count,english_char_ratio,repeated_lines_count,repeated_lines_ratio,unique_lines_count,most_repeated_line_count,chorus_repetition_score,repeated_words_count,repeated_words_ratio,most_common_word_count,most_common_word_ratio,first_person_singular_count,first_person_singular_ratio,first_person_plural_count,first_person_plural_ratio,second_person_count,second_person_ratio,third_person_count,third_person_ratio,we_vs_i_ratio,direct_address_score,love_words_ratio,army_words_ratio,nature_words_ratio,religion_words_ratio,party_words_ratio,sadness_words_ratio,nostalgia_words_ratio,family_words_ratio,place_words_ratio,time_words_ratio,modern_slang_words_ratio,old_israeli_words_ratio,last_word_unique_count,last_word_repetition_ratio,avg_last_word_length
היי בייב,טונה,2020s,221,150,1139,49,4.510204081632653,4,8,1,3.819004524886878,0.6787330316742082,0.3212669683257919,81,0.07111501316944688,0,4,11,18,8,0,0,0.0,7,0.14285714285714285,42,3,0.2653061224489796,36,0.24,8,0.03619909502262444,6,0.027149321266968326,0,0.0,6,0.027149321266968326,1,0.004524886877828055,0.0,0.46153846153846156,0.013574660633484163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01809954751131222,0.004524886877828055,0.0,39,0.20408163265306123,4.285714285714286
השמלה החדשה שלי,רן דנקר,2020s,216,76,1083,45,4.8,5,9,2,3.8287037037037037,0.35185185185185186,0.6481481481481481,14,0.012927054478301015,0,0,9,1,4,0,0,0.0,17,0.37777777777777777,28,6,0.6222222222222222,46,0.6052631578947368,24,0.1111111111111111,38,0.17592592592592593,0,0.0,8,0.037037037037037035,23,0.10648148148148148,0.0,0.11594202898550725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,24,0.4666666666666667,3.9555555555555557
שלושה בנות,נועה קירל ותותית,2020s,290,145,1442,61,4.754098360655738,5,8,1,3.9034482758620688,0.5,0.5,21,0.014563106796116505,8,10,0,1,2,0,0,0.0,16,0.26229508196721313,45,3,0.45901639344262296,78,0.5379310344827586,7,0.02413793103448276,11,0.03793103448275862,3,0.010344827586206896,10,0.034482758620689655,2,0.006896551724137931,0.2727272727272727,0.38461538461538464,0.0,0.0,0.0,0.0034482758620689655,0.013793103448275862,0.0,0.0,0.006896551724137931,0.0,0.017241379310344827,0.0034482758620689655,0.0,38,0.3770491803278688,4.491803278688525
קרן שמש,בניה ברבי,2020s,160,76,789,46,3.4782608695652173,4.0,5,1,3.6375,0.475,0.525,35,0.044359949302915085,0,0,14,0,0,0,0,0.0,12,0.2608695652173913,34,6,0.391304347826087,34,0.4473684210526316,10,0.0625,7,0.04375,1,0.00625,20,0.125,0,0.0,0.14285714285714285,0.7142857142857143,0.01875,0.0,0.01875,0.0,0.0,0.0,0.0,0.00625,0.00625,0.03125,0.0,0.0,25,0.45652173913043476,4.760869565217392
באתי להציל אותך,אגם בוחבוט ושחר סאול,2020s,255,129,1311,40,6.375,6.0,17,1,4.109803921568627,0.5058823529411764,0.49411764705882355,9,0.006864988558352402,0,0,9,0,0,0,0,0.0,12,0.3,28,4,0.45,47,0.3643410852713178,12,0.047058823529411764,19,0.07450980392156863,1,0.00392156862745098,17,0.06666666666666667,6,0.023529411764705882,0.05263157894736842,0.3953488372093023,0.00392156862745098,0.0,0.0,0.0,0.0,0.00392156862745098,0.01568627450980392,0.00392156862745098,0.0,0.01568627450980392,0.0,0.0,28,0.3,4.95
בשורות טובות,אגם בוחבוט והפשוטע,2020s,270,130,1429,74,3.6486486486486487,3.0,7,1,4.218518518518518,0.48148148148148145,0.5185185185185185,21,0.01469559132260322,0,0,0,1,20,0,0,0.0,30,0.40540540540540543,44,7,0.6621621621621622,66,0.5076923076923077,25,0.09259259259259259,9,0.03333333333333333,0,0.0,7,0.025925925925925925,3,0.011111111111111112,0.0,0.3684210526315789,0.003703703703703704,0.0,0.0,0.007407407407407408,0.007407407407407408,0.0,0.0,0.0,0.0,0.014814814814814815,0.007407407407407408,0.0,42,0.43243243243243246,4.364864864864865
קוקוריקו (אל תדליקו אותי),רביד פלוטניק,2020s,385,227,1921,61,6.311475409836065,6,15,2,3.846753246753247,0.5896103896103896,0.4103896103896104,56,0.029151483602290473,0,0,16,3,34,0,0,0.0,12,0.19672131147540983,49,5,0.3442622950819672,40,0.1762114537444934,17,0.04415584415584416,20,0.05194805194805195,0,0.0,11,0.02857142857142857,15,0.03896103896103896,0.0,0.2391304347826087,0.0025974025974025974,0.0,0.005194805194805195,0.0,0.0025974025974025974,0.0,0.0,0.0025974025974025974,0.0,0.01818181818181818,0.005194805194805195,0.0,40,0.3442622950819672,4.426229508196721
עושה לי צרות,עדן חסון,2020s,208,111,1000,35,5.942857142857143,6,16,2,3.5961538461538463,0.5336538461538461,0.46634615384615385,33,0.033,1,0,12,1,0,0,4,0.004,3,0.08571428571428572,32,2,0.17142857142857143,53,0.4774774774774775,13,0.0625,28,0.1346153846153846,0,0.0,15,0.07211538461538461,0,0.0,0.0,0.3488372093023256,0.009615384615384616,0.0,0.0,0.0,0.0,0.014423076923076924,0.004807692307692308,0.014423076923076924,0.0,0.02403846153846154,0.0,0.0,26,0.2571428571428571,4.371428571428571
חנניה,חנן בן ארי,2020s,163,98,821,49,3.326530612244898,4,6,1,3.9938650306748467,0.6012269938650306,0.3987730061349693,9,0.010962241169305725,0,0,0,1,8,0,0,0.0,18,0.3673469387755102,31,8,0.5714285714285714,34,0.3469387755102041,16,0.09815950920245399,0,0.0,2,0.012269938650306749,1,0.006134969325153374,0,0.0,2.0,0.3333333333333333,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.018404907975460124,0.024539877300613498,0.03680981595092025,0.0,0.0,27,0.4489795918367347,5.204081632653061
קורבן,רביד פלוטניק וסימה נון,2020s,443,276,2310,69,6.420289855072464,6,12,2,4.002257336343115,0.6230248306997742,0.37697516930022573,72,0.03116883116883117,0,0,63,4,0,5,3,0.0012987012987012987,4,0.057971014492753624,65,2,0.11594202898550725,39,0.14130434782608695,89,0.20090293453724606,20,0.045146726862302484,0,0.0,3,0.006772009029345372,6,0.013544018058690745,0.0,0.10344827586206896,0.0,0.0,0.002257336343115124,0.004514672686230248,0.002257336343115124,0.0,0.002257336343115124,0.006772009029345372,0.004514672686230248,0.0,0.0,0.0,62,0.10144927536231885,5.202898550724638
חצי דפוק,עומר אדם,2020s,157,57,696,24,6.541666666666667,7.0,9,4,3.4394904458598727,0.3630573248407643,0.6369426751592356,0,0.0,0,0,0,0,0,0,0,0.0,12,0.5,12,3,0.8333333333333334,38,0.6666666666666666,9,0.05732484076433121,13,0.08280254777070063,0,0.0,8,0.050955414012738856,0,0.0,0.0,0.38095238095238093,0.006369426751592357,0.0,0.0,0.0,0.01910828025477707,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,12,0.5,4.625
נתתי אותי אל העיר,שי המבר,2020s,175,62,814,49,3.5714285714285716,4,7,1,3.577142857142857,0.35428571428571426,0.6457142857142857,0,0.0,0,0,0,0,0,0,0,0.0,21,0.42857142857142855,28,8,0.5918367346938775,25,0.4032258064516129,16,0.09142857142857143,32,0.18285714285714286,0,0.0,0,0.0,1,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03428571428571429,0.0,0.005714285714285714,0.011428571428571429,0.0,0.0,23,0.5306122448979592,4.510204081632653
אם הייתי צריכה,אודיה,2020s,226,147,1052,52,4.346153846153846,4.0,8,1,3.6150442477876106,0.6504424778761062,0.3495575221238938,7,0.006653992395437262,4,0,0,1,0,0,0,0.0,2,0.038461538461538464,50,2,0.07692307692307693,31,0.2108843537414966,9,0.03982300884955752,21,0.09292035398230089,0,0.0,16,0.07079646017699115,13,0.05752212389380531,0.0,0.32,0.01327433628318584,0.0,0.004424778761061947,0.0,0.0,0.004424778761061947,0.0,0.022123893805309734,0.0,0.022123893805309734,0.0,0.0,44,0.15384615384615385,4.096153846153846
מים עמוקים,רביב כנר,2020s,140,62,684,29,4.827586206896552,4,8,2,3.8142857142857145,0.44285714285714284,0.5571428571428572,15,0.021929824561403508,0,0,5,4,0,0,0,0.0,15,0.5172413793103449,14,4,0.8275862068965517,39,0.6290322580645161,7,0.05,5,0.03571428571428571,0,0.0,7,0.05,0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.02857142857142857,0.0,0.05,0.0,0.0,12,0.5862068965517241,4.379310344827586
יש בך הכל,עקיבא,2020s,139,68,628,34,4.088235294117647,4.0,6,2,3.4964028776978417,0.4892086330935252,0.5107913669064749,2,0.0031847133757961785,0,0,2,0,0,0,0,0.0,14,0.4117647058823529,20,4,0.6764705882352942,35,0.5147058823529411,6,0.04316546762589928,0,0.0,0,0.0,18,0.12949640287769784,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050359712230215826,0.0,0.0,15,0.5588235294117647,4.147058823529412
אפס מאמץ,סטטיק ובן-אל תבורי ונטע ברזילי,2020s,204,113,972,47,4.340425531914893,4,12,1,3.5980392156862746,0.553921568627451,0.44607843137254904,30,0.030864197530864196,0,0,4,1,16,2,0,0.0,12,0.2553191489361702,35,6,0.3829787234042553,23,0.20353982300884957,16,0.0784313725490196,5,0.024509803921568627,2,0.00980392156862745,15,0.07352941176470588,2,0.00980392156862745,0.4,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.014705882352941176,0.014705882352941176,0.0,0.0,28,0.40425531914893614,3.765957446808511
אחד למיליון,ליאור נרקיס ונרקיס,2020s,138,87,706,33,4.181818181818182,4,10,1,4.057971014492754,0.6304347826086957,0.3695652173913043,9,0.012747875354107648,0,0,0,1,0,0,0,0.0,7,0.21212121212121213,26,2,0.42424242424242425,32,0.367816091954023,7,0.050724637681159424,7,0.050724637681159424,1,0.007246376811594203,13,0.09420289855072464,2,0.014492753623188406,0.14285714285714285,0.5652173913043478,0.007246376811594203,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.014492753623188406,0.0,0.007246376811594203,0.0,0.0,24,0.2727272727272727,5.0606060606060606
אבן על אבן (רגע של אושר),עידן רייכל,2020s,98,53,445,22,4.454545454545454,4.5,6,2,3.5510204081632653,0.5408163265306123,0.45918367346938777,0,0.0,0,0,0,0,0,0,0,0.0,7,0.3181818181818182,15,2,0.6363636363636364,28,0.5283018867924528,6,0.061224489795918366,0,0.0,1,0.01020408163265306,0,0.0,5,0.05102040816326531,1.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.10204081632653061,0.0,0.0,13,0.4090909090909091,3.909090909090909
אין מאושר ממני,אליעד,2020s,138,72,682,21,6.571428571428571,6,11,3,3.6594202898550723,0.5217391304347826,0.4782608695652174,19,0.02785923753665689,5,0,14,0,0,0,0,0.0,4,0.19047619047619047,17,2,0.38095238095238093,38,0.5277777777777778,7,0.050724637681159424,10,0.07246376811594203,0,0.0,14,0.10144927536231885,0,0.0,0.0,0.5833333333333334,0.007246376811594203,0.0,0.021739130434782608,0.0,0.0,0.007246376811594203,0.0,0.014492753623188406,0.0,0.021739130434782608,0.0,0.0,14,0.3333333333333333,4.0476190476190474
ורוד מבריק,אלה לי להב ואביב גפן,2020s,116,66,608,28,4.142857142857143,3.5,7,2,4.25,0.5689655172413793,0.43103448275862066,0,0.0,0,0,0,0,0,0,0,0.0,12,0.42857142857142855,16,3,0.6428571428571429,23,0.3484848484848485,6,0.05172413793103448,3,0.02586206896551724,0,0.0,5,0.04310344827586207,0,0.0,0.0,0.625,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.42857142857142855,4.892857142857143
מקום לשנינו,עידן עמדי ומאלו,2020s,113,67,1017,45,2.511111111111111,3,6,0,3.9026548672566372,0.5929203539823009,0.40707964601769914,30,0.029498525073746312,0,0,23,1,0,0,0,0.0,9,0.2,36,2,0.4,35,0.5223880597014925,5,0.04424778761061947,6,0.05309734513274336,4,0.035398230088495575,8,0.07079646017699115,0,0.0,0.6666666666666666,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,0.0,0.0,21,0.3,4.933333333333334
תן מילה טובה,איל גולן,2020s,113,78,508,32,3.53125,4.0,5,2,3.3716814159292037,0.6902654867256637,0.30973451327433627,3,0.005905511811023622,0,0,0,0,0,0,0,0.0,3,0.09375,29,2,0.1875,17,0.21794871794871795,8,0.07079646017699115,1,0.008849557522123894,0,0.0,7,0.061946902654867256,15,0.13274336283185842,0.0,0.30434782608695654,0.008849557522123894,0.0,0.0,0.0,0.0,0.017699115044247787,0.017699115044247787,0.008849557522123894,0.0,0.061946902654867256,0.0,0.0,27,0.15625,4.03125
פלונטר,התקווה 6,2020s,193,99,885,37,5.216216216216216,5,9,1,3.528497409326425,0.5129533678756477,0.48704663212435234,9,0.010169491525423728,0,0,8,0,0,0,0,0.0,6,0.16216216216216217,31,2,0.32432432432432434,48,0.48484848484848486,11,0.05699481865284974,15,0.07772020725388601,0,0.0,11,0.05699481865284974,0,0.0,0.0,0.4230769230769231,0.0,0.0,0.0,0.010362694300518135,0.0,0.0,0.015544041450777202,0.0,0.0,0.04145077720207254,0.0051813471502590676,0.0,28,0.24324324324324326,4.216216216216216
לא חיים פעמיים,התקווה 6,2020s,142,78,727,36,3.9444444444444446,4.0,6,2,4.070422535211268,0.5492957746478874,0.4507042253521127,8,0.011004126547455296,0,0,2,0,0,0,0,0.0,11,0.3055555555555556,25,3,0.5,31,0.3974358974358974,7,0.04929577464788732,5,0.035211267605633804,3,0.02112676056338028,1,0.007042253521126761,0,0.0,0.6,0.1111111111111111,0.0,0.0,0.02112676056338028,0.0,0.0,0.0,0.0,0.0,0.0,0.02112676056338028,0.0,0.0,22,0.3888888888888889,4.916666666666667
לא כוחות,אליעד,2020s,138,77,647,26,5.3076923076923075,5.0,9,3,3.463768115942029,0.5579710144927537,0.4420289855072464,16,0.02472952086553323,4,0,9,1,0,0,0,0.0,6,0.23076923076923078,20,2,0.46153846153846156,28,0.36363636363636365,14,0.10144927536231885,18,0.13043478260869565,0,0.0,2,0.014492753623188406,2,0.014492753623188406,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.007246376811594203,0.0,0.043478260869565216,0.0,0.0,19,0.2692307692307692,4.538461538461538
נייר עיתון,סאבלימינל,2020s,202,111,975,45,4.488888888888889,4,8,1,3.762376237623762,0.5495049504950495,0.4504950495049505,9,0.009230769230769232,0,3,2,3,0,2,0,0.0,10,0.2222222222222222,35,5,0.3333333333333333,31,0.27927927927927926,15,0.07425742574257425,6,0.0297029702970297,10,0.04950495049504951,3,0.01485148514851485,2,0.009900990099009901,1.6666666666666667,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0049504950495049506,0.0049504950495049506,0.0049504950495049506,0.009900990099009901,0.0,29,0.35555555555555557,4.488888888888889
נושמת אותך,דודו אהרון,2020s,99,78,502,26,3.8076923076923075,4.0,6,2,4.08080808080808,0.7878787878787878,0.21212121212121213,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,26,1,0.0,11,0.14102564102564102,5,0.050505050505050504,3,0.030303030303030304,0,0.0,12,0.12121212121212122,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,22,0.15384615384615385,4.615384615384615
חלון לים,דודו אהרון,2020s,120,83,545,29,4.137931034482759,4,6,3,3.408333333333333,0.6916666666666667,0.30833333333333335,0,0.0,0,0,0,0,0,0,0,0.0,2,0.06896551724137931,27,2,0.13793103448275862,21,0.25301204819277107,7,0.058333333333333334,6,0.05,0,0.0,7,0.058333333333333334,0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.008333333333333333,0.041666666666666664,0.0,0.0,26,0.10344827586206896,3.8275862068965516
רק טוב,עילי בוטנר וילדי החוץ,2020s,174,96,832,47,3.702127659574468,3,10,1,3.6206896551724137,0.5517241379310345,0.4482758620689655,1,0.001201923076923077,0,0,0,0,0,0,0,0.0,11,0.23404255319148937,36,3,0.40425531914893614,40,0.4166666666666667,8,0.04597701149425287,19,0.10919540229885058,0,0.0,9,0.05172413793103448,0,0.0,0.0,0.32142857142857145,0.0,0.0,0.005747126436781609,0.0,0.005747126436781609,0.011494252873563218,0.0,0.0,0.005747126436781609,0.040229885057471264,0.0,0.0,31,0.3404255319148936,4.042553191489362
ילדים אהבה שירה,ג'יין בורדו,2020s,131,85,709,33,3.9696969696969697,4,6,2,4.351145038167939,0.648854961832061,0.3511450381679389,3,0.004231311706629055,0,0,3,0,0,0,0,0.0,10,0.30303030303030304,23,3,0.48484848484848486,27,0.3176470588235294,4,0.030534351145038167,0,0.0,7,0.05343511450381679,1,0.007633587786259542,1,0.007633587786259542,7.0,0.1111111111111111,0.030534351145038167,0.0,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.015267175572519083,0.022900763358778626,0.0,0.0,23,0.30303030303030304,4.545454545454546
ספרי להם הכל,אבי אבורומי,2020s,204,112,954,41,4.975609756097561,5,9,1,3.553921568627451,0.5490196078431373,0.45098039215686275,20,0.020964360587002098,4,0,13,0,0,0,0,0.0,7,0.17073170731707318,34,2,0.34146341463414637,56,0.5,7,0.03431372549019608,10,0.049019607843137254,0,0.0,10,0.049019607843137254,6,0.029411764705882353,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.004901960784313725,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,31,0.24390243902439024,4.317073170731708
חמישי שישי,אושר כהן,2020s,140,55,687,36,3.888888888888889,4.0,7,2,3.807142857142857,0.39285714285714285,0.6071428571428571,8,0.011644832605531296,0,0,8,0,0,0,0,0.0,18,0.5,18,4,0.8888888888888888,51,0.9272727272727272,8,0.05714285714285714,8,0.05714285714285714,0,0.0,14,0.1,2,0.014285714285714285,0.0,0.5833333333333334,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,16,0.5555555555555556,3.888888888888889
חוץ ממך,מאיה דדון,2020s,152,73,688,32,4.75,5.0,7,3,3.473684210526316,0.48026315789473684,0.5197368421052632,4,0.005813953488372093,0,0,4,0,0,0,0,0.0,12,0.375,20,2,0.75,52,0.7123287671232876,9,0.05921052631578947,14,0.09210526315789473,0,0.0,15,0.09868421052631579,1,0.006578947368421052,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,17,0.46875,4.53125
תשבור לי ת'לב,אודיה,2020s,339,159,1586,87,3.896551724137931,4,8,1,3.6430678466076696,0.4690265486725664,0.5309734513274337,3,0.0018915510718789407,3,0,0,0,0,0,0,0.0,26,0.2988505747126437,61,4,0.45977011494252873,54,0.33962264150943394,22,0.06489675516224189,42,0.12389380530973451,0,0.0,41,0.12094395280235988,6,0.017699115044247787,0.0,0.4606741573033708,0.0,0.0,0.0,0.0029498525073746312,0.0,0.0029498525073746312,0.0,0.008849557522123894,0.0,0.0058997050147492625,0.0,0.0,54,0.3793103448275862,4.367816091954023
מקבל על עצמי,אושר כהן,2020s,302,129,1420,64,4.71875,5.0,8,1,3.5728476821192054,0.4271523178807947,0.5728476821192053,2,0.0014084507042253522,0,0,1,1,0,0,0,0.0,15,0.234375,49,4,0.359375,54,0.4186046511627907,19,0.06291390728476821,22,0.0728476821192053,2,0.006622516556291391,15,0.04966887417218543,4,0.013245033112582781,0.09090909090909091,0.3488372093023256,0.006622516556291391,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0.0033112582781456954,0.0,0.039735099337748346,0.0,0.0,40,0.375,4.4375
אהבה כמו שלנו,שרית חדד,2020s,91,60,447,26,3.5,3.0,6,2,3.6153846153846154,0.6593406593406593,0.34065934065934067,9,0.020134228187919462,0,0,0,0,0,0,0,0.0,4,0.15384615384615385,22,2,0.3076923076923077,21,0.35,6,0.06593406593406594,2,0.02197802197802198,5,0.054945054945054944,2,0.02197802197802198,4,0.04395604395604396,2.5,0.15384615384615385,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.054945054945054944,0.0,0.0,18,0.3076923076923077,4.1923076923076925
סוף של כל סיפור,איל גולן,2020s,116,83,535,22,5.2727272727272725,5.0,9,3,3.3706896551724137,0.7155172413793104,0.28448275862068967,6,0.011214953271028037,3,0,0,0,0,0,0,0.0,1,0.045454545454545456,21,2,0.09090909090909091,24,0.2891566265060241,4,0.034482758620689655,8,0.06896551724137931,0,0.0,8,0.06896551724137931,0,0.0,0.0,0.5,0.017241379310344827,0.0,0.008620689655172414,0.0,0.008620689655172414,0.02586206896551724,0.008620689655172414,0.0,0.0,0.11206896551724138,0.0,0.0,19,0.13636363636363635,4.0
חצי שלי,מור ואבי אבורומי,2020s,182,110,846,24,7.583333333333333,7.5,11,4,3.5824175824175826,0.6043956043956044,0.3956043956043956,11,0.013002364066193853,0,0,11,0,0,0,0,0.0,0,0.0,24,1,0.0,46,0.41818181818181815,10,0.054945054945054944,14,0.07692307692307693,2,0.01098901098901099,12,0.06593406593406594,3,0.016483516483516484,0.14285714285714285,0.3870967741935484,0.01098901098901099,0.0,0.0,0.0,0.005494505494505495,0.016483516483516484,0.005494505494505495,0.01098901098901099,0.0,0.02197802197802198,0.0,0.0,19,0.20833333333333334,4.125
אהובי לב אדום,אושר כהן,2020s,196,82,918,37,5.297297297297297,6,11,2,3.6122448979591835,0.41836734693877553,0.5816326530612245,1,0.0010893246187363835,0,0,1,0,0,0,0,0.0,14,0.3783783783783784,23,4,0.6756756756756757,52,0.6341463414634146,12,0.061224489795918366,10,0.05102040816326531,0,0.0,23,0.11734693877551021,1,0.00510204081632653,0.0,0.6764705882352942,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.02040816326530612,0.0,0.0,19,0.4864864864864865,4.054054054054054
היפה של השכונה,אליעד,2020s,107,80,545,16,6.6875,5.5,31,3,3.897196261682243,0.7476635514018691,0.2523364485981308,7,0.012844036697247707,0,0,6,0,0,0,0,0.0,0,0.0,16,1,0.0,13,0.1625,8,0.07476635514018691,8,0.07476635514018691,3,0.028037383177570093,1,0.009345794392523364,0,0.0,0.375,0.08333333333333333,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.009345794392523364,0.0,0.009345794392523364,0.028037383177570093,0.0,0.0,16,0.0,4.75
אני פרא,רותם כהן,2020s,198,83,921,37,5.351351351351352,5,10,2,3.48989898989899,0.41919191919191917,0.5808080808080808,0,0.0,0,0,0,0,0,0,132,0.14332247557003258,18,0.4864864864864865,19,9,0.6486486486486487,39,0.46987951807228917,12,0.06060606060606061,10,0.050505050505050504,1,0.005050505050505051,9,0.045454545454545456,3,0.015151515151515152,0.1,0.391304347826087,0.020202020202020204,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.025252525252525252,0.0,0.0,18,0.5135135135135135,4.081081081081081
יאללה ביי,מאיה דדון,2020s,224,102,1050,49,4.571428571428571,4,8,2,3.575892857142857,0.45535714285714285,0.5446428571428571,19,0.018095238095238095,8,0,0,3,8,0,0,0.0,19,0.3877551020408163,30,6,0.6938775510204082,64,0.6274509803921569,16,0.07142857142857142,20,0.08928571428571429,0,0.0,23,0.10267857142857142,3,0.013392857142857142,0.0,0.5,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.004464285714285714,0.0,0.013392857142857142,0.026785714285714284,0.0,30,0.3877551020408163,4.469387755102041
ברוך הבא לבלאגן,הראל סקעת ונורוז,2020s,150,92,769,42,3.5714285714285716,3.0,8,1,4.02,0.6133333333333333,0.38666666666666666,7,0.009102730819245773,0,0,0,0,0,0,0,0.0,13,0.30952380952380953,29,2,0.6190476190476191,46,0.5,7,0.04666666666666667,8,0.05333333333333334,0,0.0,2,0.013333333333333334,0,0.0,0.0,0.2,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.02666666666666667,0.006666666666666667,0.0,0.02666666666666667,0.0,0.0,27,0.35714285714285715,5.095238095238095
כמה את יפה לי היום,שלומי שבת,2020s,107,57,545,26,4.115384615384615,4.0,6,3,4.074766355140187,0.5327102803738317,0.4672897196261682,0,0.0,0,0,0,0,0,0,0,0.0,9,0.34615384615384615,17,2,0.6923076923076923,33,0.5789473684210527,8,0.07476635514018691,8,0.07476635514018691,0,0.0,8,0.07476635514018691,0,0.0,0.0,0.5,0.0,0.0,0.0,0.018691588785046728,0.0,0.0,0.0,0.018691588785046728,0.0,0.009345794392523364,0.0,0.0,17,0.34615384615384615,4.884615384615385
אני כבר לא בך,איתי לוי,2020s,110,75,538,25,4.4,4,8,3,3.6454545454545455,0.6818181818181818,0.3181818181818182,6,0.011152416356877323,1,0,0,2,0,0,0,0.0,0,0.0,25,1,0.0,16,0.21333333333333335,7,0.06363636363636363,8,0.07272727272727272,2,0.01818181818181818,15,0.13636363636363635,0,0.0,0.25,0.6,0.00909090909090909,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.00909090909090909,0.0,0.08181818181818182,0.0,0.0,18,0.28,3.44
אהבה כנה,הפרויקט של רביבו,2020s,208,70,991,36,5.777777777777778,6.0,8,3,3.730769230769231,0.33653846153846156,0.6634615384615384,3,0.0030272452068617556,0,0,2,0,0,0,0,0.0,19,0.5277777777777778,17,6,0.6388888888888888,23,0.32857142857142857,16,0.07692307692307693,7,0.03365384615384615,0,0.0,31,0.14903846153846154,0,0.0,0.0,0.8157894736842105,0.03365384615384615,0.0,0.0,0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.057692307692307696,0.0,0.0,16,0.5555555555555556,4.5
מה הייתי עושה בלעדייך,קובי אפללו,2020s,102,59,489,23,4.434782608695652,4,6,3,3.715686274509804,0.5784313725490197,0.4215686274509804,1,0.002044989775051125,1,0,0,0,0,0,0,0.0,5,0.21739130434782608,18,3,0.391304347826087,26,0.4406779661016949,10,0.09803921568627451,1,0.00980392156862745,0,0.0,3,0.029411764705882353,1,0.00980392156862745,0.0,0.6,0.0196078431372549,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0392156862745098,0.00980392156862745,0.0196078431372549,0.0,0.0,16,0.30434782608695654,4.565217391304348
ערק,פאר טסי,2020s,198,94,998,46,4.304347826086956,4.0,8,2,3.797979797979798,0.47474747474747475,0.5252525252525253,12,0.012024048096192385,0,0,12,0,0,0,0,0.0,15,0.32608695652173914,31,3,0.5,43,0.4574468085106383,10,0.050505050505050504,0,0.0,0,0.0,10,0.050505050505050504,19,0.09595959595959595,0.0,0.3448275862068966,0.005050505050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050505050505050504,0.0,0.0,27,0.41304347826086957,4.043478260869565
שלווה בארמונותייך,רביד פלוטניק,2020s,112,58,599,31,3.6129032258064515,4,5,2,4.258928571428571,0.5178571428571429,0.48214285714285715,8,0.01335559265442404,0,0,0,0,8,0,0,0.0,3,0.0967741935483871,28,4,0.12903225806451613,28,0.4827586206896552,8,0.07142857142857142,1,0.008928571428571428,0,0.0,6,0.05357142857142857,1,0.008928571428571428,0.0,0.75,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.0,0.0,21,0.3225806451612903,5.483870967741935
